지점	카테고리	조닝	브랜드	매장유형	평수	25년 1월 매출	25년 2월 매출	25년 3월 매출	25년 4월 매출	평매출	25년 5월 매출	평매출	25년 6월 매출	평매출	25년 7월 매출	25년 8월 매출	25년 9월 매출	25년 10월 매출	25년 11월 매출	25년 12월 매출	26년 1월 매출	26년 2월 매출	26년 3월 매출	3월 성장률	26년 4월 매출	4월 성장률	26년 5월 매출
수성점	여성의류(특정)NC	여성커리어	베스띠벨리	복합	14.5					0		0		0				1,545,700	12,449,410	13,350,400	11,009,815	6,328,080	16,622,305	-	14,817,100	-	13,273,835
수성점	여성의류(특정)NC	여성커리어	더레노마	정상	13.9	20,087,800	17,070,900	22,340,000	23,886,100	57,281	22,029,800	52,829	16,007,800	38,388	17,030,000	13,024,500	17,105,700	26,636,300	35,064,700	23,361,900	17,166,700	19,320,800	28,051,300	25.57%	30,322,700	26.95%	25,468,300
수성점	여성의류(특정)NC	여성커리어	비꼴리끄	정상	11.5	9,217,150	6,668,700	8,603,600	13,146,100	38,105	14,245,000	41,290	8,907,000	25,817	11,213,000	10,172,000	10,513,100	6,414,100	10,000,000	7,049,000	3,846,000	5,126,000	9,259,000	7.62%	8,084,000	-38.51%	10,747,100
수성점	여성의류(특정)NC	여성커리어	아르테	정상	11.2	5,382,800	5,922,900	8,444,700	12,718,900	37,854	8,352,600	24,859	6,917,400	20,588	4,063,900	4,235,900	7,533,600	10,028,000	15,582,300	16,027,300	10,700,200	4,605,300	12,883,100	52.56%	12,847,600	1.01%	10,110,200
수성점	여성의류(특정)NC	여성TD	기비/키이스	상설	24.4	11,139,500	17,882,700	17,859,100	17,819,200	24,301	8,263,600	11,269	8,122,600	11,077	5,936,300	7,518,250	10,608,710	15,631,820	17,455,580	14,008,940	15,044,560	11,012,864	16,073,760	-10.00%	17,466,760	-1.98%	12,128,268
수성점	스포츠(특정)NC	스포츠	나이키(NIKE)	데이터 부재	#N/A					-		-		-									16,513,500	-		-	
수성점	스포츠(특정)NC	아웃도어	웨스트우드	정상	16.0	34,700,690	26,282,220	19,480,700	34,574,520	72,030	43,219,100	90,040	38,773,350	80,778	31,379,760	20,625,670	17,216,090	31,795,900	71,717,600	52,556,950	29,101,340	15,472,820	31,526,630	61.84%	49,047,470	41.86%	43,316,880
수성점	스포츠(특정)NC	스포츠	프로스펙스	데이터 부재	15.0	8,834,500	4,946,300	11,373,700	10,812,900	24,000	12,281,190	27,259	7,438,390	16,510	8,674,100	5,479,000								-100.00%		-100.00%	
수성점	스포츠(특정)NC	아웃도어	콜핑(KOLPING)	정상	13.9	8,444,000	8,915,600	19,528,000	10,369,000	24,866	12,184,000	29,218	10,248,000	24,576	8,428,000	6,572,000	7,301,000	19,102,000	18,678,000	7,641,000	7,321,000	5,055,000	8,225,000	-57.88%	27,366,000	163.92%	18,643,600
수성점	스포츠(특정)NC	골프	디즈니골프	정상	12.7			32,137,280	36,456,900	95,687	0	0		0	20,712,900	18,398,200	20,422,200	36,594,030	30,440,300	30,370,900	24,569,400	21,503,400		-100.00%		-100.00%	29,526,153
수성점	스포츠(특정)NC	골프	레노마골프	데이터 부재	12.4	4,005,400	6,091,100	3,416,100		0		0		0										-100.00%		-	
수성점	스포츠(특정)NC	애슬레져	제인코트&티막	정상	9.4					0		0		0			3,977,000	10,147,600	10,067,500	6,904,900	6,642,900	8,909,400	12,441,200	-	10,427,440	-	11,032,100
수성점	스포츠(특정)NC	아웃도어	디스커버리	데이터 부재	#N/A				21,304,900	-	27,836,400	-		-	17,798,400			24,169,500		10,236,700			36,590,550	-	0	-100.00%	31,997,700
구미점	잡화(특정매입)	제화	에스콰이아(ESQUIRE)	상설	12.0	19,273,900	14,475,100	22,712,100	23,438,600	65,107	30,732,000	85,367	29,658,200	82,384	31,708,700	23,166,100	25,938,300	26,659,700	25,812,220	19,142,980	20,188,300	14,183,800	25,306,000	11.42%	17,326,630	-26.08%	16,224,230
구미점	잡화(특정매입)	제화	엘칸토(ELCANTO )	정상	16.7	82,325,510	58,079,220	82,792,190	85,438,858	170,537	75,433,660	150,566	71,542,510	142,799	60,114,340	49,657,380	84,236,230	90,782,380	102,391,130	93,409,440	73,037,920	64,870,380	114,044,830	37.75%	114,485,280	34.00%	98,001,110
구미점	잡화(특정매입)	핸드백/피혁	엘레강스(핸드백)	정상	12.4	19,113,570	12,270,100	17,046,320	27,018,920	72,844	18,087,500	48,764	20,543,800	55,387	21,361,400	16,378,800	24,957,560	22,297,810	20,386,120	20,304,800	15,465,300	12,346,200	16,724,400	-1.89%	22,381,700	-17.16%	26,247,800
구미점	잡화(특정매입)	핸드백/피혁	피에르가르뎅(핸드백)	정상	12.4	8,058,750	7,691,300	11,448,250	12,129,950	32,553	8,895,950	23,874	10,364,900	27,816	12,578,300	9,854,350	9,172,950	11,321,050	9,279,250	8,582,250	9,738,000	10,306,425	14,559,700	27.18%	12,293,350	1.35%	13,861,150
구미점	잡화(특정매입)	제화	소다	정상	13.6	10,728,400	11,064,600	12,248,800	12,059,000	29,556	10,813,300	26,503	9,411,700	23,068	9,711,700	8,006,300	14,046,900	22,005,060	19,292,560	13,024,300	13,166,100	12,856,300	11,272,208	-7.97%	12,489,100	3.57%	18,076,700
구미점	영캐쥬얼(특정)2001	베이직	에이비에프지(ABFZ)	정상	9.5	7,020,800	7,853,900	10,668,000	14,326,600	50,269	17,200,000	60,351	18,135,200	63,632	16,546,300	16,294,800	18,123,900	20,348,400	13,844,900	20,009,600	13,606,700	11,322,500	20,824,000	95.20%	21,160,200	47.70%	20,187,000
구미점	영캐쥬얼(특정)2001	베이직	클라비스(CLOVIS)	정상	21.5	4,755,490	8,594,090	35,352,750	32,438,900	50,293	33,380,855	51,753	35,465,660	54,986	30,395,350	28,254,530	30,511,245	44,090,420	79,406,210	41,046,260	36,210,640	23,189,090	50,025,890	41.50%	63,773,230	96.59%	42,394,710
구미점	영캐쥬얼(특정)2001	베이직	리스트	정상	11.2	29,235,600	23,013,100	25,019,900	31,515,199	93,795	25,423,000	75,664	22,626,600	67,341	18,001,000	14,218,000	24,134,700	30,015,700	37,143,400	34,231,500	36,254,800	31,031,200	40,410,900	61.52%	43,701,400	38.67%	41,190,400
구미점	영캐쥬얼(특정)2001	베이직	비지트인뉴욕	복합	9.5	10,001,290	12,825,300	16,580,370	16,001,400	56,145	17,789,700	62,420	13,267,680	46,553	10,004,320	8,296,200	10,203,300	14,001,800	16,486,500	12,218,140	10,391,080	10,066,300	13,458,100	-18.83%	14,936,130	-6.66%	16,127,970
구미점	영캐쥬얼(특정)2001	캐릭터	숲(SOUP)	복합	14.1	21,223,900	25,821,050	34,174,400	29,672,000	70,147	31,209,900	73,782	25,596,500	60,512	27,256,500	18,348,150	23,671,000	26,153,150	27,268,600	24,031,400	23,330,100	22,930,600	35,476,800	3.81%	33,011,000	11.25%	29,004,900
구미점	영캐쥬얼(특정)2001	캐릭터	샤틴	복합	15.2	9,638,520	11,735,800	16,080,460	11,325,820	24,837	15,485,580	33,960	13,543,400	29,700	11,049,520	12,467,400	12,855,680	14,060,000	15,720,560	16,014,820	16,110,820	12,860,080	17,783,900	10.59%	16,767,860	48.05%	15,793,040
구미점	남성의류(특정매입)	신사정장	브렌우드	정상	23.0	26,127,078	21,049,232	27,160,400	28,655,510	41,530	33,204,341	48,122	19,875,960	28,806	13,547,504	12,289,880	19,072,542	30,296,800	39,820,440	32,804,350	21,561,840	16,830,770	26,875,670	-1.05%	29,448,820	2.77%	31,807,900
구미점	남성의류(특정매입)	신사캐쥬얼	에디션	정상	17.0	9,027,740	8,021,040	11,978,400	10,890,250	21,353	13,277,170	26,034	9,237,780	18,113	4,863,800	4,415,000	3,973,880	6,716,760	10,306,283	566,900	293,000	239,300		-100.00%		-100.00%	
구미점	아동의류(특정매입)	유아	앙팡스(압소바)	정상	16.0	18,175,640	20,346,340	26,941,540	25,112,400	52,318	27,058,900	56,373	22,879,000	47,665	14,639,688	14,805,700	22,448,100	33,110,600	31,093,400	22,690,600	14,653,300	20,335,400	22,538,800	-16.34%	28,341,700	12.86%	19,541,500
구미점	여성의류(특정)NC	여성커리어	쉬즈미스	정상	15.7	20,370,900	19,528,100	20,062,100	21,419,800	45,498	20,241,900	42,996	15,547,300	33,024	11,081,400	10,535,400	18,456,200	17,716,200	20,296,300	18,166,600	13,330,200	10,068,700	30,047,500	49.77%	19,066,600	-10.99%	13,066,600
구미점	여성의류(특정)NC	여성커리어	안지크	복합	15.0	10,012,000	11,513,000	18,043,200	13,035,000	28,967	10,224,800	22,722	11,026,500	24,503	8,087,500	8,355,000	10,026,000	13,074,800	14,182,000	13,036,000	11,008,800	7,601,200	13,198,250	-26.85%	12,133,000	-6.92%	7,081,400
구미점	여성의류(특정)NC	여성커리어	요하넥스	정상	17.0	15,008,300	14,306,200	17,473,300	20,041,500	39,297	15,364,300	30,126	13,213,200	25,908	11,665,200	9,103,000	16,383,500	16,903,300	27,722,300	20,055,600	21,453,600	15,009,300	20,753,200	18.77%	23,801,100	18.76%	20,049,500
구미점	여성의류(특정)NC	여성TD	앤클라인	정상	16.0	20,105,490	17,480,620	24,278,590	23,192,640	48,318	15,613,090	32,527	21,507,880	44,808	14,120,500	11,078,960	17,663,930	22,005,310	36,136,076	30,536,340	24,454,320	20,803,540	38,411,620	58.21%	32,818,838	41.51%	21,255,550
구미점	여성의류(특정)NC	마담	올리비아로렌	상설	13.0	12,951,540	9,961,480	9,168,350	10,398,400	26,663	11,665,230	29,911	9,422,170	24,159	10,354,430	9,665,960	10,291,280	10,866,910	16,816,250	16,956,930	14,899,700	9,875,860	12,323,400	34.41%	15,431,760	48.41%	14,250,840
구미점	여성의류(특정)NC	여성커리어	발렌시아	정상	16.1	25,217,800	31,796,000	37,270,600	32,138,400	66,539	30,980,800	64,142	21,013,400	43,506	17,714,400	15,260,800	37,127,200	41,260,200	73,080,600	114,733,200	101,304,400	84,586,600	75,833,600	103.47%	94,269,300	193.32%	49,129,400
구미점	여성의류(특정)NC	여성TD	비씨비지	상설	8.3	20,552,000	28,341,000	29,804,000	32,539,000	130,679	27,849,000	111,843	40,496,000	162,635	27,398,000	23,179,000	26,070,000	50,745,000	51,240,000	46,970,000	28,115,000	20,368,000	30,622,000	2.74%	43,797,000	34.60%	34,111,000
구미점	여성의류(특정)NC	여성커리어	아르테	정상	6.9	7,433,500	9,413,000	12,277,700	10,505,500	50,751	12,143,300	58,663	9,046,300	43,702	10,100,200	5,304,500	7,462,500	9,005,600	13,001,600	13,523,000	9,516,200	8,044,600	16,727,700	36.24%	14,069,600	33.93%	12,068,900
구미점	여성의류(특정)NC	여성커리어	캐리스노트	정상	16.0	24,176,080	23,573,960	29,319,959	25,144,560	52,385	20,002,440	41,672	12,209,110	25,436	6,588,650	13,356,040	12,168,320	23,498,420	50,054,270	30,675,020	33,746,710	21,021,480	33,227,160	13.33%	30,572,885	21.59%	25,045,960
구미점	스포츠(특정)NC	아웃도어	콜핑(KOLPING)	정상	11.0	5,656,000	9,894,000	11,014,500	9,505,250	28,804	8,613,720	26,102	10,639,540	32,241	9,308,880	4,625,990	3,274,590	2,916,000	4,468,000	6,411,000	4,159,900	2,267,000	4,503,000	-59.12%	5,263,000	-44.63%	5,419,000
강북점	캐쥬얼(특정매입)	이지	후아유	데이터 부재	13.9	10,418,590	8,804,700	12,663,560	12,542,500	30,078	14,074,680	33,752	8,143,560	19,529	6,538,690	4,417,700	7,185,220	16,097,260	12,094,570	12,262,500	9,123,750	8,318,120	12,510,750	-1.21%	10,608,590	-15.42%	9,941,010
강북점	캐쥬얼(특정매입)	이지	폴햄	데이터 부재	14.2	9,154,050	7,755,850	12,337,050	14,412,900	33,833	12,067,500	28,327	10,849,550	25,468	7,902,750	4,893,300	4,235,500	10,166,250	17,102,400	12,291,700	5,499,250	7,313,600	10,100,500	-18.13%	13,144,351	-8.80%	9,927,100
강북점	캐쥬얼(특정매입)	스트릿	그루브라임플레이	데이터 부재	13.3	11,706,200	7,754,900	12,015,700	15,057,700	37,739	13,810,000	34,612	13,019,200	32,630	9,677,700	8,414,800	8,811,500	10,489,600	14,878,360	13,356,010	7,887,500	8,674,990	14,486,300	20.56%	18,243,600	21.16%	17,210,700
강북점	잡화(특정매입)	제화	미소페(MISOPE)	데이터 부재	12.7	22,490,420	17,455,400	27,024,440	53,894,800	141,456	33,326,800	87,472	33,542,000	88,037	29,191,400	22,784,800	23,587,000	31,763,342	34,889,800	33,168,400	24,771,400	14,099,120	24,856,700	-8.02%	42,436,900	-21.26%	34,058,200
강북점	잡화(특정매입)	제화	에스콰이아(ESQUIRE)	데이터 부재	#N/A				8,404,000	-	33,005,000	-	-98,000	-			-49,000	6,423,000						-		-100.00%	
강북점	잡화(특정매입)	제화	엘칸토(ELCANTO )	데이터 부재	16.6	18,890,100	19,368,700	27,993,100	29,359,400	58,983	33,208,400	66,716	26,979,000	54,201	23,460,300	15,618,700	42,617,000	25,345,800	44,712,600	37,088,800	19,398,800	17,221,100	33,486,900	19.63%	32,941,700	12.20%	66,297,900
강북점	잡화(특정매입)	핸드백/피혁	엘레강스(핸드백)	데이터 부재	4.5	10,185,850	8,126,000	10,754,900	15,731,100	116,527	13,429,000	99,474	13,790,800	102,154	13,085,000	12,176,000	15,039,900	15,180,800	15,281,500	13,488,100	11,842,000	10,727,500	13,132,100	22.10%	14,623,000	-7.04%	11,671,100
강북점	영캐쥬얼(특정)2001	베이직	로엠(ROEM)	데이터 부재	14.8	12,946,380	12,823,660	18,436,930	20,858,230	46,978	16,681,870	37,572	17,843,110	40,187	13,015,240	10,597,590	15,463,890	14,619,730	22,985,840	14,630,720	8,316,300	11,209,230	17,323,100	-6.04%	14,375,580	-31.08%	17,148,910
강북점	영캐쥬얼(특정)2001	베이직	에이비에프지(ABFZ)	데이터 부재	14.8	3,628,100	5,606,200	8,857,400	15,473,700	34,946	9,352,000	21,121	10,611,700	23,966	9,934,200	8,464,100	8,770,600	15,313,300	12,216,200	7,656,400	6,206,800	2,658,200		-100.00%		-100.00%	
강북점	영캐쥬얼(특정)2001	베이직	클라비스(CLOVIS)	데이터 부재	11.5	6,393,370	10,458,970	10,805,270	10,116,410	29,323	8,007,070	23,209	10,580,900	30,669	9,671,370	8,230,080	10,021,360	12,296,270	17,221,320	8,798,410	10,045,450	6,855,860	10,010,570	-7.35%	10,202,980	0.86%	8,689,050
강북점	영캐쥬얼(특정)2001	베이직	리스트	데이터 부재	11.8	22,123,400	18,517,000	24,629,700	24,229,200	68,444	23,007,300	64,992	19,655,000	55,523	17,394,000	13,441,000	11,410,400	20,053,100	32,880,600	24,397,600	14,741,000	14,515,700	16,488,000	-33.06%	21,710,400	-10.40%	27,212,600
강북점	영캐쥬얼(특정)2001	스트릿	밸리걸	데이터 부재	11.8	3,262,900	3,293,800	3,737,500	4,647,800	13,166	5,478,200	15,518	4,268,100	12,090	5,246,900	3,889,700	3,000,900	2,135,600	2,676,200	2,003,800	2,020,600	1,005,200		-100.00%		-100.00%	
강북점	영캐쥬얼(특정)2001	스트릿	베네통(영캐주얼)	데이터 부재	10.0	26,133,200	22,212,000	28,212,000	30,077,600	100,259	28,370,000	94,567	26,341,050	87,804	23,012,560	21,362,050	26,564,800	30,856,650	32,181,360	30,745,200	30,384,170	21,344,920	33,034,050	17.09%	31,878,900	5.99%	31,208,350
강북점	영캐쥬얼(특정)2001	베이직	비지트인뉴욕	데이터 부재	10.0	14,477,050	15,141,260	9,556,490	13,062,240	43,402	10,536,160	35,009	7,278,620	24,185	5,598,650	3,331,510	8,131,250	15,010,140	18,318,530	14,272,740	9,517,810	7,712,500	9,493,210	-0.66%	7,040,900	-46.10%	4,811,950
강북점	영캐쥬얼(특정)2001	캐릭터	숲(SOUP)	데이터 부재	11.3	23,037,540	26,866,130	23,886,000	30,431,510	89,828	28,368,970	83,740	31,181,050	92,041	24,920,860	23,027,370	25,011,680	29,250,430	34,316,940	36,685,170	25,263,030	31,084,240	33,973,360	42.23%	38,959,620	28.02%	37,727,760
강북점	영캐쥬얼(특정)2001	스트릿	오픈클로젯	데이터 부재	9.9					0		0		0			17,708,000	21,400,000	16,042,600	14,852,000	13,467,340	13,518,000	18,372,520	-	22,784,000	-	22,161,000
강북점	영캐쥬얼(특정)2001	스트릿	헤이린뉴욕	데이터 부재	12.8	7,839,200	6,894,900	14,577,200	14,213,700	36,978	13,572,200	35,309	13,254,800	34,484	13,587,800	10,050,600	9,104,100	15,784,700	16,287,800	8,665,000	7,294,800	8,162,300	13,421,300	-7.93%	18,744,700	31.88%	16,276,800
강북점	영캐쥬얼(특정)2001	스트릿	에잇컨셉	데이터 부재	10.4				2,451,000	7,856	9,357,200	29,991	7,315,100	23,446	7,002,100	5,669,900	5,406,200	7,478,200	7,525,100	6,355,700	4,191,700	4,067,200		-		-100.00%	
강북점	남성의류(특정매입)	신사캐쥬얼	크로커다일(CROCODILE)	데이터 부재	9.0	7,488,100	4,230,100	5,996,200	7,573,000	28,183	5,447,700	20,273	4,454,600	16,578	3,751,400	2,531,200	2,905,400	7,233,100	9,043,490	13,208,980	17,038,570	17,551,390	16,150,160	169.34%	9,417,260	24.35%	8,604,680
강북점	남성의류(특정매입)	신사정장	파크랜드(PARKLAND)	데이터 부재	12.4	19,237,005	18,425,810	17,077,145	17,026,300	45,717	19,720,100	52,950	14,180,000	38,074	10,778,290	12,708,040	11,417,950	14,324,288	15,116,000	10,921,300	12,524,200	8,829,000	16,299,400	-4.55%	20,580,300	20.87%	12,682,700
강북점	남성의류(특정매입)	신사정장	트레몰로	데이터 부재	21.2	42,649,300	32,016,600	54,324,900	50,438,280	79,305	44,102,340	69,343	52,696,300	82,856	41,140,750	27,266,100	23,162,500	45,421,690	70,742,100	78,455,080	48,452,540	38,192,460	61,149,550	12.56%	75,978,600	50.64%	90,067,000
강북점	남성의류(특정매입)	신사캐쥬얼	지오지아	데이터 부재	17.9	8,434,100	11,583,000	23,106,840	11,010,840	20,499	11,026,240	20,528	11,026,800	20,529	5,262,210	5,605,400	7,693,240	12,392,300	10,073,700	22,856,770	7,004,305	6,095,000	6,913,210	-70.08%	17,504,280	58.97%	16,320,900
강북점	남성의류(특정매입)	신사캐쥬얼	피에르가르뎅(신사캐주얼)	데이터 부재	11.8	6,666,000	4,991,800	7,433,000	7,946,200	22,508	6,903,280	19,554	6,414,600	18,170	4,525,400	2,364,200	2,646,200	6,638,600	4,649,000					-100.00%		-100.00%	
강북점	남성의류(특정매입)	신사캐쥬얼	피에이티(PAT)	데이터 부재	9.4	23,886,800	28,058,350	28,457,403	22,465,800	79,787	17,282,600	61,379	16,913,800	60,070	14,856,880	11,260,200	12,770,800	12,707,600	19,873,400	18,066,600	14,282,600	14,627,200	16,872,000	-40.71%	26,259,800	16.89%	38,186,000
강북점	남성의류(특정매입)	골프	디즈니골프	데이터 부재	9.7					0	24,964,200	85,914	16,019,700	55,132	20,047,200	16,607,300	32,279,800	30,144,200	40,005,000	29,051,600	20,266,600	12,274,000	24,803,100	-	33,468,300	-	23,980,400
강북점	남성의류(특정매입)	골프	벤제프골프	데이터 부재	13.3					0		0		0										-	29,129,500	-	21,375,400
강북점	아동의류(특정매입)	주니어	제이씨비(JCB)	데이터 부재	11.5	4,652,400	2,979,700	6,649,800	6,011,700	17,447	6,869,900	19,938	3,161,000	9,174	3,545,000	2,827,900	5,729,000	9,013,400	7,786,600	4,043,000	4,207,400	3,068,500		-100.00%		-100.00%	
강북점	아동의류(특정매입)	유아	앙팡스(압소바)	데이터 부재	10.8	8,676,800	6,260,100	9,199,500	11,241,640	34,791	13,441,080	41,598	7,324,440	22,668	5,916,740	5,340,900	7,531,860	12,347,300	13,499,400	9,002,060	7,610,780	5,793,200		-100.00%		-100.00%	
강북점	아동의류(특정매입)	주니어	폴햄키즈	데이터 부재	12.1	5,518,400	4,632,000	6,778,850	7,567,950	20,905	6,204,600	17,139	6,035,050	16,671	2,169,700	1,608,700	5,367,040	7,912,550	7,721,910	7,346,640	3,403,780	3,792,440		-100.00%		-100.00%	
강북점	아동의류(특정매입)	주니어	행텐틴즈	데이터 부재	8.5	6,481,460	5,740,340	14,282,050	14,011,100	55,096	12,686,995	49,889	8,679,500	34,131	6,812,065	4,900,255	9,308,095	18,357,015	24,616,620	13,147,600	6,322,485	5,069,535	59,800	-99.58%		-100.00%	
강북점	여성의류(특정)NC	여성커리어	베스띠벨리	데이터 부재	10.8	17,141,410	15,668,850	18,010,550	21,838,480	67,403	16,001,160	49,386	15,211,780	46,950	11,261,750	12,801,910	15,298,130	34,488,760	41,672,480	31,424,045	21,341,570	17,048,990	22,558,580	25.25%	26,513,230	21.41%	28,460,600
강북점	여성의류(특정)NC	여성커리어	더레노마	데이터 부재	10.0	25,950,600	22,811,600	40,020,300	37,733,500	125,778	40,195,500	133,985	31,453,200	104,844	22,884,400	22,140,900	30,763,600	48,016,800	45,945,000	36,570,700	28,035,680	20,512,500	41,042,400	2.55%	44,330,700	17.48%	41,009,000
강북점	스포츠(특정)NC	스포츠	나이키(NIKE)	데이터 부재	#N/A					-		-		-				25,894,670	15,789,520	14,360,410		10,439,340	5,130,890	-		-	
강북점	스포츠(특정)NC	스포츠	프로스펙스	데이터 부재	45.0	19,745,200	14,700,380	23,771,500	32,274,188	23,907	33,220,300	24,608	29,700,330	22,000	29,927,930	21,124,680	33,707,295	62,048,978	70,209,600	41,218,550	30,661,200	28,060,550	34,608,100	45.59%	49,278,990	52.69%	39,994,244
강북점	스포츠(특정)NC	아웃도어	콜핑(KOLPING)	데이터 부재	12.2	10,609,900	6,394,000	13,031,900	19,454,000	53,033	17,232,000	46,975	9,166,000	24,987	11,912,000	6,314,000	10,845,000	21,472,000	24,671,800	16,111,000	11,349,000	6,408,000	8,659,000	-33.56%	20,183,000	3.75%	18,260,000
강북점	스포츠(특정)NC	골프	디즈니골프	데이터 부재	9.7			20,621,900	33,042,100	113,715	0	0		0	20,047,200	16,607,300	32,279,800	30,144,200	40,005,000	29,051,600	20,266,600	12,274,000		-100.00%		-100.00%	23,980,400
NC포항점	아동의류(특정매입)	주니어	폴햄키즈	데이터 부재	19.0	18,560,500	18,249,800	38,353,500	33,252,600	58,338	29,192,500	51,215	18,230,900	31,984	13,540,500	8,731,700	35,267,080	50,387,120	45,581,440	31,262,120	18,040,540	25,416,500	35,356,150	-7.82%	35,704,050	7.37%	23,505,000
